"Ator_principal","Frequencia","Porcentagem"
"John Beckman",1,0.014792899408284
"John Belushi",1,0.014792899408284
"John Boyega",1,0.014792899408284
"John C. Reilly",5,0.0739644970414201
"John Cameron Mitchell",1,0.014792899408284
"John Candy",2,0.029585798816568
"John Cena",3,0.0443786982248521
"John Cho",3,0.0443786982248521
"John Cleese",5,0.0739644970414201
"John Collin",1,0.014792899408284
"John Corbett",1,0.014792899408284
"John Cusack",21,0.310650887573964
"John D. LeMay",1,0.014792899408284
"John Gallagher Jr.",1,0.014792899408284
"John Getz",1,0.014792899408284
"John Glover",1,0.014792899408284
"John Goodman",6,0.0887573964497041
"John Hawkes",2,0.029585798816568
"John Haycraft",1,0.014792899408284
"John Heard",1,0.014792899408284
"John Hurt",2,0.029585798816568
"John Jarratt",2,0.029585798816568
"John Kassir",2,0.029585798816568
"John Krasinski",3,0.0443786982248521
"John Leguizamo",2,0.029585798816568
"John Lithgow",2,0.029585798816568
"John Lone",1,0.014792899408284
"John Lurie",1,0.014792899408284
"John Magaro",1,0.014792899408284
"John Malkovich",2,0.029585798816568
"John Michael Higgins",1,0.014792899408284
"John Mills",1,0.014792899408284
"John Neville",1,0.014792899408284
"John Pingayak",1,0.014792899408284
"John Ritter",2,0.029585798816568
"John Robinson",1,0.014792899408284
"John Savage",2,0.029585798816568
"John Saxon",1,0.014792899408284
"John Simm",1,0.014792899408284
"John Tormey",1,0.014792899408284
"John Travolta",28,0.414201183431953
"John Turturro",2,0.029585798816568
"Johnny Depp",32,0.473372781065089
"Johnny Knoxville",3,0.0443786982248521
"Johnny Messner",1,0.014792899408284
"Jon Abrahams",1,0.014792899408284
"Jon Cryer",1,0.014792899408284
"Jon Favreau",4,0.0591715976331361
"Jon Finch",1,0.014792899408284
"Jon Foster",2,0.029585798816568
"Jon Hamm",2,0.029585798816568
"Jon Heder",1,0.014792899408284
"Jon Simanton",1,0.014792899408284
"Jon Voight",5,0.0739644970414201
"Jonah Bobo",1,0.014792899408284
"Jonah Hill",4,0.0591715976331361
"Jonas Ball",1,0.014792899408284
"Jonathan Bray",1,0.014792899408284
"Jonathan Cherry",1,0.014792899408284
"Jonathan D. Mellor",1,0.014792899408284
"Jonathan Daniel Brown",1,0.014792899408284
"Jonathan Forbes",1,0.014792899408284
"Jonathan Jackson",1,0.014792899408284
"Jonathan Lipnicki",1,0.014792899408284
"Jonathan Pryce",1,0.014792899408284
"Jonathan Rhys Meyers",2,0.029585798816568
"Jonathan Tucker",1,0.014792899408284
"Joni Barth",1,0.014792899408284
"Jonny Lee Miller",1,0.014792899408284
"Jonny Weston",1,0.014792899408284
"Jordan Bridges",1,0.014792899408284
"Jordan Ladd",2,0.029585798816568
"Jordan Peele",1,0.014792899408284
"Jordana Beatty",1,0.014792899408284
"Jordana Brewster",2,0.029585798816568
"Jordi MollÃƒÂ ",1,0.014792899408284
"Jordin Sparks Thomas",1,0.014792899408284
"Jorge UsÃƒÂ³n",1,0.014792899408284
"JosÃƒÂ© Luis Ferrer",1,0.014792899408284
"JosÃƒÂ© MarÃƒÂ­a de Tavira",1,0.014792899408284
"Josef Altin",1,0.014792899408284
"Joseph Cotten",1,0.014792899408284
"Joseph Fiennes",3,0.0443786982248521
"Joseph Gordon-Levitt",10,0.14792899408284
"Joseph Mazzello",1,0.014792899408284
"Joseph Melito",1,0.014792899408284
"Josephine Langford",1,0.014792899408284
"Josette Simon",1,0.014792899408284
"Josh Alscher",1,0.014792899408284
"Josh Bowman",1,0.014792899408284
"Josh Brolin",5,0.0739644970414201
"Josh Charles",2,0.029585798816568
"Josh Diamond",1,0.014792899408284
"Josh Duhamel",2,0.029585798816568
"Josh Gad",2,0.029585798816568
"Josh Hartnett",9,0.133136094674556
"Josh Holloway",1,0.014792899408284
"Josh Hutcherson",1,0.014792899408284
"Josh Lucas",3,0.0443786982248521
"Josh Radnor",1,0.014792899408284
"Josh Stewart",1,0.014792899408284
"Josh Zuckerman",1,0.014792899408284
"Joshua Jackson",2,0.029585798816568
"Joshua Leonard",2,0.029585798816568
"Joss Ackland",1,0.014792899408284
"Jovan Adepo",1,0.014792899408284
"Juddy Talt",1,0.014792899408284
"Jude Akuwudike",1,0.014792899408284
"Jude Law",7,0.103550295857988
"Judi Dench",5,0.0739644970414201
"Judie Aronson",1,0.014792899408284
"Judith Barsi",1,0.014792899408284
"Judith Hoag",1,0.014792899408284
"Judy Davis",1,0.014792899408284
"Judy Garland",2,0.029585798816568
"Julia Louis-Dreyfus",1,0.014792899408284
"Julia Roberts",15,0.22189349112426
"Julia Stiles",3,0.0443786982248521
"JuliÃƒÂ¡n VillagrÃƒÂ¡n",1,0.014792899408284
"Julian Barratt",1,0.014792899408284
"Julian Glover",1,0.014792899408284
"Julian Sands",1,0.014792899408284
"Juliane KÃƒÂ¶hler",1,0.014792899408284
"Julianne Hough",2,0.029585798816568
"Julianne Moore",13,0.192307692307692
"Julie Andrews",3,0.0443786982248521
"Julie Davis",1,0.014792899408284
"Julie Harris",1,0.014792899408284
"Julie Sokolowski",1,0.014792899408284
"Juliet Stevenson",1,0.014792899408284
"Juliette Binoche",7,0.103550295857988
"Juliette Lewis",1,0.014792899408284
"Julius Feldmeier",1,0.014792899408284
"Jung-min Hwang",1,0.014792899408284
"Jung-woo Ha",2,0.029585798816568
"Jung Suh",1,0.014792899408284
"Juno Temple",1,0.014792899408284
"Jurnee Smollett-Bell",1,0.014792899408284
"Justin Bieber",1,0.014792899408284
"Justin Chambers",1,0.014792899408284
"Justin Chatwin",2,0.029585798816568
"Justin Chon",2,0.029585798816568
"Justin Fletcher",1,0.014792899408284
"Justin Long",3,0.0443786982248521
"Justin Theroux",1,0.014792899408284
"Justin Timberlake",5,0.0739644970414201
"Justin Whalin",1,0.014792899408284
"Kaarina Hazard",1,0.014792899408284
"KÃƒÂ´ji Yakusho",1,0.014792899408284
"KÃƒÂ¥re Hedebrant",1,0.014792899408284
"Kais Nashif",1,0.014792899408284
"Kaitlyn Dever",1,0.014792899408284
"Kal Penn",2,0.029585798816568
"Kane Hodder",1,0.014792899408284
"Kang-ho Song",6,0.0887573964497041
"Karan Ashley",1,0.014792899408284
"Kareem Abdul-Jabbar",1,0.014792899408284
"Karen Abercrombie",1,0.014792899408284
"Karen Disher",1,0.014792899408284
"Karen Gillan",1,0.014792899408284
"Karin Anna Cheung",1,0.014792899408284
"Karin Viard",1,0.014792899408284
"Karina Arroyave",1,0.014792899408284
"Karina Testa",1,0.014792899408284
"Karl Markovics",1,0.014792899408284
"Karl Urban",4,0.0591715976331361
"Karla Souza",1,0.014792899408284
"Karra Elejalde",1,0.014792899408284
"Kate Beckinsale",9,0.133136094674556
"Kate Bosworth",4,0.0591715976331361
"Kate Capshaw",1,0.014792899408284
"Kate Greenhouse",1,0.014792899408284
"Kate Hodge",1,0.014792899408284
"Kate Hudson",4,0.0591715976331361
"Kate Lock",1,0.014792899408284
"Kate Maberly",1,0.014792899408284
"Kate Mara",1,0.014792899408284
"Kate McNeil",1,0.014792899408284
"Kate Winslet",7,0.103550295857988
"Katharine Hepburn",1,0.014792899408284
"Katherine Heigl",3,0.0443786982248521
"Kathleen Turner",4,0.0591715976331361
"Kathryn Alexander",1,0.014792899408284
"Kathryn Worth",1,0.014792899408284
"Kathy Bates",1,0.014792899408284
"Katie Cassidy",1,0.014792899408284
"Katie Chang",1,0.014792899408284
"Katie Featherston",2,0.029585798816568
"Katie Holmes",5,0.0739644970414201
"Katie Jarvis",1,0.014792899408284
"Katie Leung",1,0.014792899408284
"Kay E. Kuter",1,0.014792899408284
"Kay Panabaker",1,0.014792899408284
"Kaya Scodelario",2,0.029585798816568
"Kayvan Novak",1,0.014792899408284
"Kazunari Ninomiya",1,0.014792899408284
"Keanu Reeves",20,0.29585798816568
"Keenen Ivory Wayans",1,0.014792899408284
"Keir Dullea",1,0.014792899408284
"Keir Gilchrist",1,0.014792899408284
"Keira Knightley",4,0.0591715976331361
"Keisha Castle-Hughes",2,0.029585798816568
"Keith Allen",1,0.014792899408284
"Keith David",2,0.029585798816568
"Keith Gordon",1,0.014792899408284
"Keke Palmer",1,0.014792899408284
"Kel Mitchell",1,0.014792899408284
"Kelan Pannell",1,0.014792899408284
"Kellan Lutz",2,0.029585798816568
"Kelly Asbury",1,0.014792899408284
"Kelly Clarkson",1,0.014792899408284
"Kelly Macdonald",1,0.014792899408284
"Kelly McGillis",1,0.014792899408284
"Kelly Reno",1,0.014792899408284
"Kelly Thornton",1,0.014792899408284
"Kelsey Asbille",1,0.014792899408284
"Kelsey Grammer",1,0.014792899408284
"Ken Bevel",1,0.014792899408284
"Ken Leung",1,0.014792899408284
"Ken Marshall",1,0.014792899408284
"Ken Ogata",1,0.014792899408284
"Ken Takakura",1,0.014792899408284
"Ken Watanabe",2,0.029585798816568
"Kenan Thompson",1,0.014792899408284
"Kenneth Branagh",3,0.0443786982248521
"Kenny Wormald",1,0.014792899408284
"Kent McCord",1,0.014792899408284
"Keri Russell",3,0.0443786982248521
"Kerr Smith",1,0.014792899408284
"Kerry Adra",1,0.014792899408284
"Kerry Fox",1,0.014792899408284
"Kevin Bacon",12,0.177514792899408
"Kevin Bernhardt",1,0.014792899408284
"Kevin Bishop",1,0.014792899408284
"Kevin Clash",1,0.014792899408284
"Kevin Connolly",1,0.014792899408284
"Kevin Costner",22,0.325443786982249
"Kevin Eldon",1,0.014792899408284
"Kevin Gage",1,0.014792899408284
"Kevin Hart",5,0.0739644970414201
"Kevin James",5,0.0739644970414201
"Kevin Janssens",1,0.014792899408284
"Kevin Kline",11,0.162721893491124
"Kevin McCarthy",1,0.014792899408284
"Kevin Peter Hall",1,0.014792899408284
"Kevin Pollak",1,0.014792899408284
"Kevin Sorbo",1,0.014792899408284
"Kevin Spacey",12,0.177514792899408
"Kevin Zegers",1,0.014792899408284
"Khalid Abdalla",1,0.014792899408284
"Khan Chittenden",1,0.014792899408284
"Khandi Alexander",1,0.014792899408284
"Kick Gurry",1,0.014792899408284
"Kiefer Sutherland",4,0.0591715976331361
"Kieran Culkin",1,0.014792899408284
"Kieran O'Brien",1,0.014792899408284
"Kieu Chinh",2,0.029585798816568
"KiKi Layne",1,0.014792899408284
"Killian Coyle",1,0.014792899408284
"Kim Basinger",4,0.0591715976331361
"Kim Cattrall",1,0.014792899408284
"Kim Rossi Stuart",1,0.014792899408284
"Kimberly Deauna Adams",1,0.014792899408284
"Kimberly Elise",2,0.029585798816568
"Kip Pardue",1,0.014792899408284
"Kirk Acevedo",1,0.014792899408284
"Kirk Cameron",2,0.029585798816568
"Kirk Douglas",3,0.0443786982248521
"Kirsten Dunst",11,0.162721893491124
"Kit Harington",1,0.014792899408284
"Kitana Kiki Rodriguez",1,0.014792899408284
"Kodi Smit-McPhee",4,0.0591715976331361
"Konstantin Khabenskiy",2,0.029585798816568
"Kostas Nikouli",1,0.014792899408284
"Kris Kristofferson",3,0.0443786982248521
"Kris Wu",1,0.014792899408284
"Kristanna Loken",1,0.014792899408284
"Kristen Bell",6,0.0887573964497041
"Kristen Connolly",1,0.014792899408284
"Kristen Stewart",9,0.133136094674556
"Kristen Wiig",2,0.029585798816568
"Kristin Griffith",1,0.014792899408284
"Kristin Kreuk",1,0.014792899408284
"Kristin Scott Thomas",2,0.029585798816568
"Kristina Adolphson",1,0.014792899408284
"Kristoffer Joner",1,0.014792899408284
"Kristoffer Polaha",1,0.014792899408284
"Kristy Swanson",1,0.014792899408284
"Krysten Ritter",1,0.014792899408284
"Kseniya Rappoport",2,0.029585798816568
"Kumail Nanjiani",1,0.014792899408284
"Kun Chen",1,0.014792899408284
"Kuno Becker",1,0.014792899408284
"Kurt Loder",1,0.014792899408284
"Kurt Russell",17,0.251479289940828
"Kwang Soo Cha",1,0.014792899408284
"Kyle Chandler",1,0.014792899408284
"Kyle MacLachlan",2,0.029585798816568
"Kyra Sedgwick",1,0.014792899408284
"Kyrie Irving",1,0.014792899408284
"Lacey Chabert",1,0.014792899408284
"Lady Gaga",1,0.014792899408284
"LÃƒÂ©a Seydoux",1,0.014792899408284
"Laia Artigas",1,0.014792899408284
"Lalor Roddy",1,0.014792899408284
"Lambert Wilson",1,0.014792899408284
"Lance Bass",1,0.014792899408284
"Lance Crouther",1,0.014792899408284
"Lance Henriksen",1,0.014792899408284
"Lara Jill Miller",1,0.014792899408284
"Larry Clarke",1,0.014792899408284
"Larry David",1,0.014792899408284
"Larry Pine",1,0.014792899408284
"Larry the Cable Guy",3,0.0443786982248521
"Lars Ulrich",1,0.014792899408284
"Laura Benson",1,0.014792899408284
"Laura Dern",1,0.014792899408284
"Laura Linney",3,0.0443786982248521
"Laura Regan",1,0.014792899408284
"Lauren Ambrose",1,0.014792899408284
"Lauren Bittner",1,0.014792899408284
"Lauren Cohan",2,0.029585798816568
"Lauren German",2,0.029585798816568
"Lauren Hutton",1,0.014792899408284
"Lauren Miller Rogen",1,0.014792899408284
"Laurence Fishburne",4,0.0591715976331361
"Laurence Olivier",1,0.014792899408284
"Laurien Van den Broeck",1,0.014792899408284
"Lea Thompson",1,0.014792899408284
"Leah Pipes",1,0.014792899408284
"Leandra Leal",1,0.014792899408284
"Lee Evans",1,0.014792899408284
"Lee Marvin",2,0.029585798816568
"Leelee Sobieski",2,0.029585798816568
"Lei Hao",1,0.014792899408284
"Leigh Whannell",1,0.014792899408284
"Leighton Meester",1,0.014792899408284
"Lembit Ulfsak",1,0.014792899408284
"Lena Dunham",1,0.014792899408284
"Lennie Loftin",1,0.014792899408284
"Leo Fitzpatrick",1,0.014792899408284
"Leon",1,0.014792899408284
"Leonardo DiCaprio",17,0.251479289940828
"Leonardo Guerra",1,0.014792899408284
"Leonid Yarmolnik",1,0.014792899408284
"Leopold Stokowski",1,0.014792899408284
"Leslie Cheung",1,0.014792899408284
"Leslie Mann",1,0.014792899408284
"Leslie Nielsen",6,0.0887573964497041
"Leticia Dolera",1,0.014792899408284
"Levi Stubbs",1,0.014792899408284
"Lewis Black",1,0.014792899408284
"Lewis MacDougall",1,0.014792899408284
"Li Gong",1,0.014792899408284
"Liam Hemsworth",2,0.029585798816568
"Liam Neeson",22,0.325443786982249
"Liesel Matthews",1,0.014792899408284
"Liev Schreiber",3,0.0443786982248521
"Lillian Adams",1,0.014792899408284
"Lily-Rose Depp",1,0.014792899408284
"Lily Collins",1,0.014792899408284
"Lily James",1,0.014792899408284
"Lily Tomlin",1,0.014792899408284
"Lilyan Chauvin",1,0.014792899408284
"Limara Meneses",1,0.014792899408284
"Lin Shaye",1,0.014792899408284
"Lina Esco",1,0.014792899408284
"Linda Blair",1,0.014792899408284
"Linda Cardellini",1,0.014792899408284
"Linda Fiorentino",1,0.014792899408284
"Linda Hamilton",1,0.014792899408284
"Linda Hunt",1,0.014792899408284
"Lindsay Duncan",1,0.014792899408284
"Lindsay Lohan",5,0.0739644970414201
"Linus Roache",1,0.014792899408284
"Lisa Adam",1,0.014792899408284
"Lisa Boyle",1,0.014792899408284
"Lisa Curtis",1,0.014792899408284
"Lisa Kudrow",1,0.014792899408284
"Lisa Lindgren",1,0.014792899408284
"Lisa Owen",1,0.014792899408284
"LisaRaye McCoy",1,0.014792899408284
"Lise Leplat Prudhomme",1,0.014792899408284
"Liya Akhedzhakova",1,0.014792899408284
"Liz Giles",1,0.014792899408284
"Liza Minnelli",1,0.014792899408284
"Lizzie BrocherÃƒÂ©",1,0.014792899408284
"Lizzy Caplan",1,0.014792899408284
"LL Cool J",1,0.014792899408284
"Lloyd Bridges",1,0.014792899408284
"Lochlyn Munro",1,0.014792899408284
"Loes Luca",1,0.014792899408284
"Logan Arevalo",1,0.014792899408284
"Logan Bartholomew",1,0.014792899408284
"Logan Browning",1,0.014792899408284
"Logan Lerman",4,0.0591715976331361
"Logan Marshall-Green",1,0.014792899408284
"Lola CrÃƒÂ©ton",1,0.014792899408284
"Lola DueÃƒÂ±as",2,0.029585798816568
"Lombardo Boyar",1,0.014792899408284
"Loren Dean",1,0.014792899408284
"Lorenza Izzo",1,0.014792899408284
"Lori Cardille",1,0.014792899408284
"Lori Petty",1,0.014792899408284
"Lorraine Gary",1,0.014792899408284
"Lorraine Stanley",1,0.014792899408284
"Lou de LaÃƒÂ¢ge",1,0.014792899408284
"Lou Diamond Phillips",3,0.0443786982248521
"Lou Reed",1,0.014792899408284
"Louie Leonardo",1,0.014792899408284
"Louis Ashbourne Serkis",1,0.014792899408284
"Louis C.K.",1,0.014792899408284
"Louis Garrel",2,0.029585798816568
"Louis Jourdan",1,0.014792899408284
"Louis Koo",1,0.014792899408284
"Louise Fletcher",1,0.014792899408284
"Louise Lasser",1,0.014792899408284
"Lubna Azabal",1,0.014792899408284
"Luca Marinelli",1,0.014792899408284
"Lucas Black",1,0.014792899408284
"Lucas Hedges",1,0.014792899408284
"Lucas Pittaway",1,0.014792899408284
"Lucas Till",2,0.029585798816568
"Lucy Hale",2,0.029585798816568
"Luis Fernando PeÃƒÂ±a",1,0.014792899408284
"Luis GuzmÃƒÂ¡n",1,0.014792899408284
"Luis Tosar",1,0.014792899408284
"Luiz Carlos Vasconcelos",1,0.014792899408284
"Lukas Haas",2,0.029585798816568
"Luke Bracey",1,0.014792899408284
"Luke Evans",2,0.029585798816568
"Luke Kirby",1,0.014792899408284
"Luke Perry",1,0.014792899408284
"Luke Treadaway",1,0.014792899408284
"Luke Wilson",8,0.118343195266272
"Luminita Gheorghiu",1,0.014792899408284
"Lupita Nyong'o",1,0.014792899408284
"M.C. Gainey",1,0.014792899408284
"Mabel Adams",1,0.014792899408284
"Macaulay Culkin",2,0.029585798816568
"Mackenzie Foy",1,0.014792899408284
"Macon Blair",1,0.014792899408284
"Madeline Carroll",1,0.014792899408284
"Madhur Jaffrey",1,0.014792899408284
"Madina Nalwanga",1,0.014792899408284
"Madison Ingoldsby",1,0.014792899408284
"Madison Wolfe",1,0.014792899408284
"Madonna",2,0.029585798816568
"Mads Mikkelsen",4,0.0591715976331361
"Mae Whitman",1,0.014792899408284
"MÃƒÂ¤rt Avandi",1,0.014792899408284
"Magda Szubanski",1,0.014792899408284
"Maggie Burkwit",1,0.014792899408284
"Maggie Cheung",1,0.014792899408284
"Maggie Gyllenhaal",3,0.0443786982248521
"Maggie Smith",4,0.0591715976331361
"Mahershala Ali",1,0.014792899408284
"Mahmoud Asfa",1,0.014792899408284
"Mahnoor Baloch",1,0.014792899408284
"Malcolm McDowell",3,0.0443786982248521
"Malcolm Stumpf",1,0.014792899408284
"Malik Zidi",1,0.014792899408284
"Malin Akerman",1,0.014792899408284
"Malin Buska",1,0.014792899408284
"Mamoudu Turay Kamara",1,0.014792899408284
"Mandy Moore",5,0.0739644970414201
"Manoj Bajpayee",1,0.014792899408284
"Manuela Velasco",2,0.029585798816568
"Mara Elena Andrei",1,0.014792899408284
"Mara Wilson",1,0.014792899408284
"MarÃƒÂ­a Villar",1,0.014792899408284
"Marc Anthony",1,0.014792899408284
"Marc Blucas",1,0.014792899408284
"Marc Singer",1,0.014792899408284
"Marcel Ruiz",1,0.014792899408284
"Marcello Mastroianni",1,0.014792899408284
"Marcia Gay Harden",1,0.014792899408284
"Marco Albrecht",1,0.014792899408284
"Marco Leonardi",1,0.014792899408284
"Marcos HernÃƒÂ¡ndez",1,0.014792899408284
"Marcus Thomas",1,0.014792899408284
"Maren Jensen",1,0.014792899408284
"Margarete Tiesel",1,0.014792899408284
"Margherita Buy",2,0.029585798816568
"Margo Martindale",1,0.014792899408284
"Margot Robbie",1,0.014792899408284
"Maria Bello",1,0.014792899408284
"Maria Cina",1,0.014792899408284
"Maria Heiskanen",1,0.014792899408284
"Maria Palm",1,0.014792899408284
"Maria Sid",1,0.014792899408284
"Mariah Carey",1,0.014792899408284
"Marianne Faithfull",1,0.014792899408284
"Marie FÃƒÂ©ret",1,0.014792899408284
"Mariel Hemingway",1,0.014792899408284
"Marilyn Burns",1,0.014792899408284
"Marilyn Monroe",1,0.014792899408284
"Marina Golbahari",1,0.014792899408284
"Marion Cotillard",6,0.0887573964497041
"Marisa Coughlan",1,0.014792899408284
"Marisa Paredes",1,0.014792899408284
"Marius Jampolskis",1,0.014792899408284
"Marius Weyers",1,0.014792899408284
"Mariya Smolnikova",1,0.014792899408284
"Mark Addy",1,0.014792899408284
"Mark Aisbett",1,0.014792899408284
"Mark Duplass",3,0.0443786982248521
"Mark Hamill",4,0.0591715976331361
"Mark Ivanir",1,0.014792899408284
"Mark Lee",1,0.014792899408284
"Mark McKinney",1,0.014792899408284
"Mark Patton",1,0.014792899408284
"Mark Polish",1,0.014792899408284
"Mark Ruffalo",3,0.0443786982248521
"Mark Rylance",2,0.029585798816568
"Mark Stanley",1,0.014792899408284
"Mark Stewart",1,0.014792899408284
"Mark Strong",2,0.029585798816568
"Mark Wahlberg",24,0.355029585798817
"Mark Watson",1,0.014792899408284
"Mark Webber",2,0.029585798816568
"Marla Sokoloff",1,0.014792899408284
"Marlon Brando",5,0.0739644970414201
"Marlon Wayans",5,0.0739644970414201
"Marques Houston",1,0.014792899408284
"Marshall Allman",1,0.014792899408284
"Marshall R. Teague",1,0.014792899408284
"Martijn Lakemeier",1,0.014792899408284
"Martin Balsam",1,0.014792899408284
"Martin Compston",2,0.029585798816568
"Martin Hancock",1,0.014792899408284
"Martin Landau",1,0.014792899408284
"Martin Lawrence",10,0.14792899408284
"Martin Sheen",1,0.014792899408284
"Martin Short",1,0.014792899408284
"Martina Gedeck",2,0.029585798816568
"Mary Alice",1,0.014792899408284
"Mary Costa",1,0.014792899408284
"Mary Demas",1,0.014792899408284
"Mary Elizabeth Winstead",3,0.0443786982248521
"Marylouise Burke",1,0.014792899408284
"Masako Nozawa",1,0.014792899408284
"Masami Nagasawa",1,0.014792899408284
"Masatoshi Nagase",1,0.014792899408284
"Masey McLain",1,0.014792899408284
"MatÃƒÂ­as Quer",1,0.014792899408284
"Mathias Malzieu",1,0.014792899408284
"Mathieu Amalric",3,0.0443786982248521
"Matilda Anna Ingrid Lutz",1,0.014792899408284
"Matt Bennett",1,0.014792899408284
"Matt Damon",21,0.310650887573964
"Matt Day",1,0.014792899408284
"Matt Dillon",8,0.118343195266272
"Matt Johnson",1,0.014792899408284
"Matt Lanter",2,0.029585798816568
"Matt LeBlanc",2,0.029585798816568
"Matt Long",1,0.014792899408284
"Matt McGrath",1,0.014792899408284
"Matt O'Leary",1,0.014792899408284
"Matt Passmore",1,0.014792899408284
"Matthew A. Brown",1,0.014792899408284
"Matthew Broderick",9,0.133136094674556
"Matthew Davis",1,0.014792899408284
"Matthew Fox",1,0.014792899408284
"Matthew Goode",4,0.0591715976331361
"Matthew Macfadyen",2,0.029585798816568
"Matthew McConaughey",22,0.325443786982249
"Matthew Modine",3,0.0443786982248521
"Matthew Perry",3,0.0443786982248521
"Matthew Price",1,0.014792899408284
"Matthew Rhys",1,0.014792899408284
"Matthew Settle",1,0.014792899408284
"Matthias Brandt",1,0.014792899408284
"Matthias Schoenaerts",3,0.0443786982248521
"Matthias SchweighÃƒÂ¶fer",1,0.014792899408284
"Matti Onnismaa",1,0.014792899408284
"Mauricio Kuri",1,0.014792899408284
"Max Baker",1,0.014792899408284
"Max Hubacher",1,0.014792899408284
"Max Martini",1,0.014792899408284
"Max Pomeranc",1,0.014792899408284
"Max Records",2,0.029585798816568
"Max Thieriot",1,0.014792899408284
"Maxime Giffard",1,0.014792899408284
"Maximilian Schell",1,0.014792899408284
"Maxine Peake",1,0.014792899408284
"Maxwell Caulfield",1,0.014792899408284
"Maxym Anciaux",1,0.014792899408284
"Mbong Amata",1,0.014792899408284
"Meg Ryan",6,0.0887573964497041
"Megan Cavanagh",1,0.014792899408284
"Megan Fox",3,0.0443786982248521
"Megumi Okina",1,0.014792899408284
"Mehcad Brooks",1,0.014792899408284
"Meinhard Neumann",1,0.014792899408284
"Mekhi Phifer",1,0.014792899408284
"Mel B",1,0.014792899408284
"Mel Blanc",1,0.014792899408284
"Mel Brooks",4,0.0591715976331361
"Mel Gibson",25,0.369822485207101
"Melanie Griffith",3,0.0443786982248521
"Melanie Papalia",1,0.014792899408284
"Melik Malkasian",1,0.014792899408284
"Melinda Dillon",1,0.014792899408284
"Melisa Young",1,0.014792899408284
"Melissa Joan Hart",1,0.014792899408284
"Melissa Leo",2,0.029585798816568
"Melissa McCarthy",6,0.0887573964497041
"Melissa Rauch",1,0.014792899408284
"Melissa Sagemiller",1,0.014792899408284
"Mena Suvari",1,0.014792899408284
"Menashe Noy",1,0.014792899408284
"Mercedes MorÃƒÂ¡n",1,0.014792899408284
"Meryl Streep",19,0.281065088757396
"Method Man",1,0.014792899408284
"Mia Bendixsen",1,0.014792899408284
"Mia Farrow",1,0.014792899408284
"Mia Stallard",2,0.029585798816568
"Mia Wasikowska",2,0.029585798816568
"Michael Angarano",3,0.0443786982248521
"Michael B. Jordan",3,0.0443786982248521
"Michael Beach",1,0.014792899408284
"Michael Beck",1,0.014792899408284
"Michael Blevins",1,0.014792899408284
"Michael Bonsignore",1,0.014792899408284
"Michael Bowen",1,0.014792899408284
"Michael Caine",13,0.192307692307692
"Michael Carbonaro",1,0.014792899408284
"Michael Caton",1,0.014792899408284
"Michael Cera",3,0.0443786982248521
"Michael Douglas",18,0.266272189349112
"Michael Dudikoff",2,0.029585798816568
"Michael Ealy",2,0.029585798816568
"Michael Fassbender",8,0.118343195266272
"Michael Gambon",2,0.029585798816568
"Michael Hadley",1,0.014792899408284
"Michael Harring",1,0.014792899408284
"Michael J Rogers",1,0.014792899408284
"Michael J. Fox",9,0.133136094674556
"Michael Jai White",2,0.029585798816568
"Michael Joiner",1,0.014792899408284
"Michael Jordan",1,0.014792899408284
"Michael Keaton",11,0.162721893491124
"Michael Kenworthy",1,0.014792899408284
"Michael Lonsdale",1,0.014792899408284
"Michael Madsen",1,0.014792899408284
"Michael McMillian",1,0.014792899408284
"Michael Nyqvist",3,0.0443786982248521
"Michael O'Chonfhlaola",1,0.014792899408284
"Michael ParÃƒÂ©",2,0.029585798816568
"Michael Parks",1,0.014792899408284
"Michael PeÃƒÂ±a",1,0.014792899408284
"Michael Philip Del Rio",1,0.014792899408284
"Michael Pitt",3,0.0443786982248521
"Michael Rainey Jr.",1,0.014792899408284
"Michael Rapaport",1,0.014792899408284
"Michael Reilly Burke",1,0.014792899408284
"Michael Risley",1,0.014792899408284
"Michael Rodrick",1,0.014792899408284
"Michael Shannon",5,0.0739644970414201
"Michael Sheen",1,0.014792899408284
"Michael Stuhlbarg",2,0.029585798816568
"Michael W. Smith",1,0.014792899408284
"Michael York",1,0.014792899408284
"Micheal J. Smith Sr.",1,0.014792899408284
"Michel CÃƒÂ´tÃƒÂ©",1,0.014792899408284
"Michel Joelsas",1,0.014792899408284
"Michel Piccoli",1,0.014792899408284
"Michel Subor",1,0.014792899408284
"Michelle Monaghan",3,0.0443786982248521
"Michelle Nolden",1,0.014792899408284
"Michelle Pfeiffer",5,0.0739644970414201
"Michelle Rodriguez",2,0.029585798816568
"Michelle Williams",5,0.0739644970414201
"Michiel Huisman",1,0.014792899408284
"Mick Partridge",1,0.014792899408284
"Mickey Rooney",1,0.014792899408284
"Mickey Rourke",6,0.0887573964497041
"Miguel A. NÃƒÂºÃƒÂ±ez Jr.",1,0.014792899408284
"Miguel Ferrer",2,0.029585798816568
"Mikael Persbrandt",1,0.014792899408284
"Mike Birbiglia",1,0.014792899408284
"Mike Dytri",1,0.014792899408284
"Mike Epps",1,0.014792899408284
"Mike Judge",1,0.014792899408284
"Mike Myers",10,0.14792899408284
"Mike Norris",1,0.014792899408284
"Mike O'Connell",1,0.014792899408284
"Mike Starr",1,0.014792899408284
"Mike Vogel",1,0.014792899408284
"Mike White",1,0.014792899408284
"Mila Kunis",3,0.0443786982248521
"Miles Hardy",1,0.014792899408284
